FID,osmid,s,e,seg_length
1681,288937851,9646727926,92485067,1.197968101
1682,"[1046985408, 546559507]",9627712508,5281831671,148.5182365
1683,15676559,3250568438,7546310688,32.25488162
1684,"[1050777643, 1051683436, 1050777623, 1050777624, 1050777625, 1050777626, 1050777627, 1050777628]",9633474584,8530038741,57.66562754
1685,4803559,9622491869,30795581,8.253565355
1686,88965296,1032369279,1032369071,9.62076684
1687,1047604818,9706184471,9633105276,24.54123242
1688,15506586,154621071,154617141,14.78603157
1689,30924942,343771875,343771863,24.03363005
1690,35393370,1027200976,1027200723,12.47524786
1691,1050875440,5679622628,1966483071,6.097818149
1692,148349696,1721058208,253201687,14.39416188
1693,248669678,3251966772,2554281730,8.965248682
1694,"[583560464, 583560466, 583560462]",7852847344,5579085921,73.23211002
1695,524545837,5104501111,1032369385,4.745651968
1696,"[389870280, 389870308]",3930317768,356299463,10.91630276
1697,33695402,1388689522,1137992200,27.12079829
1698,290141858,9633115069,2936682637,7.309025398
1699,298889560,34505893,34505879,17.48417832
1700,856631999,7986975772,7986975770,16.90941938
1701,"[806975709, 806975710, 806975711]",9633149394,7546304482,31.06673458
1702,"[550432843, 624215063]",5894452437,471598800,84.17162425
1703,"[225656576, 27405196]",3770972265,1037539521,35.88355465
1704,435423646,4333462067,3779243541,84.42787203
1705,1047614369,5281831653,9633153095,37.04889012
1706,146778074,5679622606,5678636142,33.74523495
1707,1047709644,9705704509,9705704508,37.31546621
1708,"[1049713032, 1047652257]",9633622228,300836808,78.58964897
1709,1056324193,9706184424,30795581,30.21205356
1710,4799467,9622510457,5257661210,43.96291164
1711,550432833,1388689519,30795580,9.656176414
1712,"[1047696482, 1047696223]",9634088000,9634037277,22.35616675
1713,1046352526,9706102313,9622510457,62.69231011
1714,10594813,154619299,92497846,15.95157793
1715,609970338,5777113998,5777113865,3.867544743
1716,"[492620683, 492620684, 492620685]",5777113878,4846102543,115.1837827
1717,"[503589420, 31824509]",727286389,356299521,14.88143061
1718,525958045,9706186128,3028549105,51.73224968
1719,"[1047614737, 546559526]",9633234037,5281831719,16.58750032
1720,1046984830,9655986851,9622496953,2.103021699
1721,1047304825,9664611711,9630404959,23.05382719
1722,546559501,5281831701,5281831692,63.71558422
1723,1044566034,9611545291,1388659068,8.106708773
1724,35162766,1821566806,156343938,7.038181206
1725,546559510,6052666724,5281831673,12.24095461
1726,14389224,140401784,9632940309,29.18634995
1727,1051776114,9630395088,9630395087,7.423326918
1728,"[1051688961, 1051688962, 1051688950, 1051688951, 1051688952, 1051688953]",9664605482,5651203227,48.56598908
1729,"[1055094833, 1055094834]",9695207428,754611663,12.09649446
1730,384827864,3881823371,92496503,1.647112154
1731,141887992,1552985922,1833202002,34.02524728
1732,1056276414,9705704503,9655798746,55.58950291
1733,"[1061200433, 623574796]",5888807469,5888768418,42.02706188
1734,1046342147,9622455923,9622455920,8.234013873
1735,10594568,370531291,92497846,28.37378506
1736,27361189,154606400,1721058173,37.8067522
1737,92142139,635149793,472292786,12.13026543
1738,131497982,1032369404,343771899,22.54010675
1739,1050797143,3881823371,3881822151,24.67892158
1740,546559526,5281831720,5281831699,41.59432343
1741,"[435417552, 411694976]",3813718398,3813718397,35.34254723
1742,374528710,5777113986,3779191473,79.03915781
1743,1056324184,9706166202,9706166198,14.03125091
1744,524545835,9706186124,5104501109,3.980935522
1745,891693454,3685416484,94581147,3.495029689
1746,14389214,9706185795,3407334056,25.92218115
1747,841683068,7852847349,7852847348,5.689537533
1748,1056324156,9706185971,9706185770,6.040244575
1749,14389212,156358794,2429347242,14.17665117
1750,331552994,9706186126,1032369385,3.575198604
1751,"[50005673, 58658647]",635149793,140416888,59.30675187
1752,548370029,140401147,88993262,46.23139761
1753,146778074,1600183688,635164836,65.89221513
1754,35162767,1388659068,34669932,7.534261467
1755,1047606165,9633121655,9633063398,7.072612661
1756,"[675320131, 31893468, 31893467]",1027200899,357182532,49.13989449
1757,332455377,5281831686,92489171,6.207365112
1758,4730418,34505879,3919338900,11.07256684
1759,131497933,1821566790,1447128487,26.84624999
1760,"[551027530, 91095292, 91095294]",7852847349,1027201199,44.73779106
1761,10594582,1037301301,271411930,34.15491408
1762,"[697349602, 697349603, 1049714760, 481259546, 481259547]",9646680195,4741926255,53.76640496
1763,1046342147,9622455923,9622419748,45.45712425
1764,"[526016618, 526016615]",5257663394,5116225748,42.72785267
1765,"[492505586, 623363189, 623363190]",4845210657,28887287,21.91795115
1766,1054411602,9633134386,1552918953,4.916121725
1767,4626882,1027327601,29271891,40.49857621
1768,1056047867,9703556816,3250568452,6.744371078
1769,4626882,29271892,29271891,45.76590576
1770,546559506,5281831658,5281831657,10.44352779
1771,374528710,9703556812,3813829086,65.08159273
1772,15676559,7546310688,9622510481,33.11638507
1773,"[1047614737, 546559523]",9633234037,5281832021,60.62301402
1774,"[682608867, 145060851, 4734965, 145060855, 34696827]",30202163,30202171,249.2934201
1775,1051241280,9660458737,6635191157,22.75525622
1776,248669682,5257661208,2554281748,37.21545067
1777,340245804,7475285946,3474613677,9.800510588
1778,1056324189,9634071453,9622491868,3.825622423
1779,92831726,5887150749,26114482,5.568087784
1780,"[856631994, 856632005]",3930389584,3930389581,18.50382008
1781,91111669,5281831716,1057775823,7.797257848
1782,25983500,9705704508,1552956967,9.897273876
1783,30924948,1032369213,343771914,51.67003125
1784,"[374529154, 141054357]",390486261,340064151,74.34208725
1785,33693780,156360984,598569841,12.4828838
1786,10594647,3961895975,28961398,10.82894668
1787,"[1051684736, 1051684737, 1051684729, 1051684730, 1051684731, 1051684732, 1051684733, 1051684734, 1051684735]",9622558058,9622496952,55.07044429
1788,50003684,1552985922,4846102543,42.07186874
1789,141885659,1552956912,1552956916,49.14958415
1790,596103315,5678636141,1493666302,30.87834552
1791,602621690,364713591,356299461,9.70857264
1792,31241125,347341553,347342660,71.82884142
1793,596103331,5679622674,5651203227,57.4485397
1794,1056215010,9630395088,3961895977,5.113788636
1795,627360923,5297663708,29271928,14.55353817
1796,596103325,5679622635,1600183688,7.679535402
1797,1047303253,9630385382,9630384593,16.58064897
1798,1047302779,5777113831,5777113811,7.746254102
1799,942456034,9706166203,3437355089,44.70096794
1800,88965296,1032369108,1032369071,9.994030518
1801,1050790161,5677538957,30795263,3.07554919
1802,15506670,154619118,154618486,38.70591304
1803,141887994,1552985920,1552985917,33.13347596
1804,24978193,439185051,92486553,14.05865598
1805,332455377,1042897419,156377018,39.80160848
1806,1051305221,9661041113,5888716830,9.001604985
1807,802558366,7507148474,3964915313,4.862259463
1808,"[595956217, 596103333]",6348133258,5679622663,15.52816993
1809,596085359,5679500854,5679500852,13.77413648
1810,1051114936,8727191612,8727191609,2.058632374
1811,"[32927201, 32927196]",2977172935,370803306,27.44153923
1812,1056047863,5777113830,1552956912,18.92304901
1813,15676292,9495627793,9655986857,43.27057352
1814,332455377,3961895980,92489496,9.638343434
1815,146545815,364713591,30202173,13.86350002
1816,291221104,5888716841,271411932,5.191830978
1817,1055784502,1027327619,29271899,14.08261689
1818,25614748,9703605474,1600183703,7.262509678
1819,1051114936,9633124979,5777113819,77.33665441
1820,332455397,1852219833,92492373,0.62262766
1821,"[1047603042, 1050878229, 1050878230, 1050878231, 1050878232]",9633070913,9633032363,29.71254093
1822,602621681,3813829086,7823210747,16.6505888
1823,"[527481483, 50003684]",5777113879,1552985922,72.15408648
1824,1051691509,9656012193,3250568382,7.438408172
1825,"[1050759265, 1050759266, 1050759267, 1050759268, 1050759269, 1050759270, 1050759271, 1050759272, 1050759273, 1050759274, 1050759275, 1050759276, 1050759277]",9703556815,9703556814,106.145707
1826,248669681,3779191043,1041912969,8.881742171
1827,295864510,3961895979,92489496,8.032197658
1828,663137847,7507148472,3957216625,5.060463151
1829,1051113796,9659231809,9355268487,2.015645981
1830,88454960,1027327658,1027327625,61.54602914
1831,331553023,1032369522,1032369071,16.36848036
1832,623363192,5651203227,5651202416,6.142636308
1833,"[248669683, 602621660]",2554281748,3813829087,133.137993
1834,4950245,32635134,973783156,8.072385277
1835,1050875571,5888701572,663075859,5.111264557
1836,1047303253,9630399854,5255884006,78.46134309
1837,"[1056324160, 1056324161]",9706185778,4833061715,15.23768242
1838,31823596,370806390,356299462,18.83137335
1839,386292284,1027200976,29383266,11.81164082
1840,30748799,154609867,89012630,53.25338339
1841,88438860,1027200915,29033242,5.867153111
1842,"[942362273, 88523686]",9633515121,1027201243,302.1729303
1843,107756106,1027163102,300028688,12.26719471
1844,332455401,140401148,140401147,10.23631335
1845,147692717,360334509,1608966953,75.37141402
1846,1049578715,9622399262,3251966771,6.227544209
1847,498190100,30795385,3813888157,30.18366545
1848,1056048517,9703605479,9703605476,3.880519734
1849,60708572,6635191157,726798942,14.63699393
1850,424299705,4237459890,4237357693,32.61049988
1851,1056324178,9706184433,9645475878,9.636922146
1852,1056324169,9630388094,1042029208,8.477540274
1853,1056047856,9664608993,3251866827,6.848509939
1854,33693780,30826465,3250568382,9.602077578
1855,"[609970334, 389871862]",3930333126,1236630718,8.965302095
1856,141885660,1552956933,1552956926,36.76519373
1857,28774803,9633593912,92485068,84.0422969
1858,140726947,34519462,5651261025,13.19368438
1859,60502652,156380082,754618299,5.167927628
1860,609970340,696114743,4846102539,8.460183387
1861,"[1051685075, 1049336669]",9643337199,81071000,74.05609269
1862,"[326116418, 326116419, 326116421, 25983500, 25983501]",9705704508,5127862247,169.9935678
1863,1013813177,9634087995,1388689522,6.870328741
1864,1047606146,9706102302,9633121652,7.166455264
1865,331553004,3947490894,158680095,31.80812821
1866,294148769,300028688,300028168,27.21989275
1867,332455377,92489496,3961895982,6.599815309
1868,25614748,9703605479,9703605474,5.35031786
1869,27396247,300746090,92487557,45.90674469
1870,"[31823417, 623363187]",9660383102,356297421,6.629474356
1871,10594530,9633121221,2554281733,6.166036478
1872,50005675,3474613672,635149698,26.42317042
1873,52008411,211185019,92499271,6.855100509
1874,1049578715,9645477039,3251966771,4.116992701
1875,602621666,5651202418,1598294964,17.93336144
1876,50003689,635120960,635120957,26.6820654
1877,1056324168,9706185803,9706185799,7.116927673
1878,609970347,5777113895,696114743,4.506149733
1879,"[596926584, 589514630]",5629311360,5629311346,37.82103089
1880,1046352526,9645488824,9627662993,32.23917294
1881,374522039,1721058258,3779249075,10.81698414
1882,546559504,5281831691,3961895980,4.053934314
1883,592017400,300029568,300029702,18.15901785
1884,675320130,5115701916,26114491,10.65819862
1885,1049576925,9706184446,9645470439,4.68381167
1886,1056324125,9706184431,9611545291,21.15837311
1887,"[548370036, 15801838]",29271934,3250568386,35.4966916
1888,595955861,5678630719,5678630717,6.39490589
1889,4803559,9706186020,30826463,36.78791761
1890,841683067,7852847347,7852847345,28.8243611
1891,1049578960,9645488824,9622399262,103.8184693
1892,"[1051693544, 1051693543, 546559495]",9634169363,5281831645,6.253729333
1893,792706412,9660405693,7726245985,9.099318017
1894,1051238629,9665770510,9660412744,10.94938943
1895,1056324219,5281831675,3779249076,5.201995692
1896,1051294798,9660896851,9660896850,66.7816309
1897,331553025,5257661186,343771803,13.46800093
1898,89971614,94581432,27481921,10.50032157
1899,25959900,1027327551,29271896,66.76771169
1900,"[124903600, 124903602, 91111669, 124903607, 124903608, 624216668]",5281831720,5281831716,67.885893
1901,"[326969834, 30924949, 326969838]",343771939,343771819,20.7146988
1902,1056324158,9706185773,9706185772,6.115398192
1903,"[1050748256, 1050748248, 1050748249, 1050748250, 1050748251, 1050748252, 1050748253, 1050748254, 1050748255]",9627702972,9627702969,46.03589915
1904,"[210440844, 210440845]",154621071,154619118,21.58578673
1905,419045297,4192226421,4192226412,15.99377616
1906,15506706,154619299,154619297,47.29775271
1907,15801847,3947490893,158680095,4.716485157
1908,1049576923,9706184444,9622455921,4.807664866
1909,386288953,3779249076,3779249075,16.86713804
1910,1056324139,9706184455,9645416756,6.948646028
1911,1050795702,9706186142,9634087996,19.28794286
1912,429289194,1076506752,5777113989,6.150802776
1913,550432834,3964413409,34505893,11.03297022
1914,"[596103329, 1051111373, 1051111374]",5679622662,635164836,7.920807102
1915,"[1051693548, 1051693549, 1051693550]",5281831689,5281831688,3.650853199
1916,5937204,3324781135,283458340,7.658897899
1917,1056047865,9703556811,2528311035,4.871600399
1918,98363948,9613398972,1137992200,7.421910853
1919,1050793156,9622510477,3250568438,5.647540401
1920,"[8030441, 295864511]",9706102302,29798743,87.63648223
1921,332455407,1076506770,34519462,7.127769133
1922,374528686,3779243541,7935090985,56.34628094
1923,"[1051692828, 1056324199]",9622384064,3251966770,7.575185655
1924,10594635,2938530179,92489170,47.64287393
1925,120613502,28887288,5534284293,30.96001943
1926,1046340525,9622424525,9622409691,57.14622722
1927,1051693206,9664637519,2275569877,7.273643555
1928,424299705,4237459990,4237364594,1.304112856
1929,141887992,1552985925,1552985943,61.37609089
1930,546559507,5281831659,5281831657,60.52479091
1931,33695402,1388689522,30795580,7.915181762
1932,1047302872,9660896851,9633442231,37.26773423
1933,1051113796,9706185772,9706102309,25.25729741
1934,1013813177,9634087999,1388689522,6.11230255
1935,609970344,5777113981,5777113874,3.568570626
1936,1047605802,9633622231,1041912969,89.82599428
1937,1056047868,5887150750,5887150749,3.461258236
1938,"[1050790160, 1050790161]",9656176342,5677538957,3.72436346
1939,1051683434,8530038741,2429347242,4.304913371
1940,15677510,340064151,27481921,32.63783287
1941,15506706,271411888,32635145,28.90368633
1942,146778063,5265071547,30795330,80.6652945
1943,148349696,154609867,1721058208,34.46474494
1944,1047613003,9633205661,5777113813,16.55051801
1945,1047303479,9630388076,9630384594,6.414201804
1946,1047709644,9634209369,9634209365,6.537146544
1947,"[295864512, 1051239546]",9660405689,1609407529,32.55084769
1948,147759333,1609407599,1609407595,18.76985169
1949,577248827,5534284297,28887287,1.982362711
1950,288937851,9646727926,316405255,13.89233198
1951,4626886,29271913,29271908,50.00687864
1952,"[1046352788, 1051691510, 1051691511, 1051691512, 1051691513, 1051691514, 1051691515, 1051691516, 1051691517]",9622510480,9622510471,65.38095197
1953,374541270,9706184467,4917184468,48.86991364
1954,1047637802,9633454688,1388659056,8.073457071
1955,32927291,5723286891,4004063118,22.60360844
1956,543888823,8727241117,5257661189,54.87372743
1957,60447874,321340426,1721058322,4.873513705
1958,"[1047697274, 1056324189]",9634048861,9622491868,22.65426899
1959,543888823,5257663348,5257661186,53.74377318
1960,"[546559513, 546559511]",5281831678,550406312,15.16848697
1961,1051240311,9660451399,6635191159,17.92495787
1962,547682942,5291778971,3250568442,26.43346963
1963,332455404,3883112015,92486227,13.86089367
1964,526016615,5116225748,316284659,17.81013769
1965,1051305704,5888716842,271411932,8.53337538
1966,"[596103324, 596103327]",5679622662,5679622635,66.90743058
1967,671233393,300029157,6285839986,72.36168368
1968,1056047861,5777113813,3919338894,6.932989907
1969,"[58660273, 685614766]",300833834,3883112015,25.81278814
1970,1047614025,9633125009,1042890669,66.47084159
1971,50003696,283458346,34506018,9.538039794
1972,"[30907768, 289026081, 289026080]",1037402739,92486226,21.04295002
1973,1050875438,5679622632,635164807,10.48047526
1974,"[435423648, 610731743]",3813718392,3779318168,10.65883572
1975,1056324153,9706185954,9664609007,5.445926942
1976,543698059,5255884006,1388659051,6.064070606
1977,592017397,5651203221,5651202415,87.89447988
1978,"[1051232208, 50003691, 1051232206]",9660408708,9645814681,25.82623171
1979,550432838,1388659051,26886978,7.848725581
1980,24593589,1027200994,1027200771,15.15728326
1981,35393372,5777113998,283458341,41.43760498
1982,1051238630,9665770511,9660412745,9.619479271
1983,4626882,1027327601,29271890,9.288597882
1984,15506586,154617349,154617139,10.67443314
1985,663137847,3957216625,356306332,5.585432113
1986,596103314,5629311346,1600183685,11.84159202
1987,160044290,6052666721,1721058340,4.628216091
1988,326969838,343771946,343771939,50.27998431
1989,596103334,5679622674,5678636141,9.468460061
1990,1049576922,9706184445,9645470433,4.001884273
1991,"[27429171, 59865060]",7726245996,301136678,13.68552454
1992,"[624215064, 624215061, 624215062]",9630399854,5894452437,47.01625013
1993,35164367,26114487,26114488,31.03647666
1994,"[1051683424, 1051683425, 1051683426, 1051683427, 1051683428, 1051683429, 1051683430, 1051683431, 1051683432, 1051683423]",9622475557,3395919444,53.17136711
1995,4398898,5255883976,1735294014,1.567774032
1996,31976476,2946358452,358327527,6.365301379
1997,24978190,271411889,271411888,15.3659809
1998,543888834,9706185936,5257663387,10.66179498
1999,1050795702,9706186142,9656211989,29.90582347
2000,1056324211,9706184464,9664637517,6.215384363
2001,601718658,5717871980,28887286,4.594309181
2002,"[31824506, 31823605]",356308761,356299519,23.54602169
2003,861200725,1721058172,754611663,43.77557929
2004,1046356185,9622475557,140401148,4.918096469
2005,10753466,3779191470,2267097798,12.40374448
2006,24978193,9661041114,5888716830,13.25665574
2007,290296860,1042890578,1042890484,10.36829239
2008,1030073465,9703556816,9495627793,7.515911238
2009,546559510,6052666725,5281831678,4.705112263
2010,"[15801814, 27361247]",3017726323,1721058352,59.71629274
2011,1051241281,9660458738,1858523213,10.27960364
2012,527458577,9632985168,5777113889,3.113276649
2013,1056047866,9703556814,1552985911,6.252120507
2014,543698060,5255884008,1388659055,5.669360024
2015,445003253,5777113992,30795394,4.630254522
2016,60708572,6635191161,6635191157,16.42929728
2017,58691529,9656176368,727286390,0.275574773
2018,1046349005,9634071458,9613386732,3.75731559
2019,543888825,5257663357,3947490893,4.672254895
2020,1047303498,9630395087,3961895976,7.945677633
2021,332455397,1852219833,92496509,31.70248239
2022,384827847,3881822132,3881822131,6.334213947
2023,58659782,4741926255,300836808,28.13583076
2024,30924938,343771832,343771823,25.31320052
2025,1050783556,9706185951,9656012193,2.428370566
2026,1044566033,9611524891,1388659061,7.837647953
2027,"[88439689, 88439690]",1027208324,1027200904,29.77608412
2028,542921368,5281831677,5248714213,13.2308322
2029,"[806974050, 806974051, 806974052]",7546310688,7546245980,32.75436652
2030,"[1061209504, 1061209672, 1051685412]",9750284039,3942514145,5.776992017
2031,"[693976627, 384827860]",3881822154,3881822132,13.71699442
2032,1049623531,9645814681,9632891693,4.699589492
2033,374541269,2275605562,1042029281,26.85151277
2034,1050757742,9655843232,9627702969,7.635873409
2035,"[1050777634, 1050777635, 1047607820]",9633134387,9622522018,26.7468311
2036,706159618,6635191159,2927395047,25.7636912
2037,918449794,8530038736,5723286882,3.893198188
2038,160044290,1721058340,1721058322,3.992634988
2039,1056324200,9706184435,9706184433,27.61070802
2040,33693799,3250568377,30826465,10.77378397
2041,1056047860,9703556808,3250568377,6.245378042
2042,856632003,7986975780,7986975778,3.392598253
2043,"[35164364, 27331407]",300029154,300029157,141.0893301
2044,"[1047603168, 918449794]",9657081383,5723286882,8.37023085
2045,50005676,5678634825,5629311348,1.338947126
2046,1056324209,9706184471,4878436667,3.634593033
2047,29214452,1721058334,321340426,4.676120483
2048,51265912,3964915313,283458336,14.41012038
2049,10594582,271411895,1516540617,4.990531745
2050,1056324183,9706166202,9633153751,2.136713113
2051,1050757747,9655843237,9655843232,24.86481216
2052,"[15506551, 288182278, 288182279]",154618486,154616700,41.11762753
2053,"[31824508, 503589421]",727286390,356299519,14.00841674
2054,326969830,9622419748,3336760560,22.87779233
2055,546559510,6052666725,6052666724,3.245322501
2056,1046201411,9621133229,5257661206,5.995909934
2057,609970344,5777113981,5777113873,3.972358309
2058,"[1056324168, 1056324166, 1056324167]",9706185799,9706185798,35.32991772
2059,1056324131,9706185919,3948139779,7.837809568
2060,"[1046349359, 1046349319]",9355268499,3251866832,53.55298032
2061,4483813,316407656,92492760,5.516580325
2062,"[140717784, 92831726]",356313758,34506018,53.67099788
2063,609970338,5777113998,3324781135,6.970890912
2064,1056047858,9355268499,3251866824,7.677448227
2065,30924937,5257663348,343771794,11.93973414
2066,98363946,9634037277,9613322300,30.87708706
2067,1056324215,9706184470,9706184467,5.738558207
2068,120613500,29033245,29033250,67.81921129
2069,609970341,5777113890,34519462,7.447045923
2070,4950246,32635135,5651202416,3.147738572
2071,"[777872242, 4626884]",7259658403,29271892,14.42889274
2072,1056047867,9703556815,3250568452,7.844405352
2073,248669681,1041912969,1041912615,22.13493031
2074,15677510,3961895973,92489491,11.13362993
2075,609970333,5777113975,5777113974,29.95948136
2076,1049569464,9706185936,5257663356,57.65236395
2077,543888806,2554281735,9706102314,18.33530916
2078,"[856631996, 856631999]",7986975770,7986975765,19.79179155
2079,546559502,5281831652,3961895979,8.911009188
2080,15675989,1821566802,156343938,9.927134566
2081,623564037,5888716847,5715280508,25.63523539
2082,27391467,92487166,4080671840,30.66600115
2083,"[53275982, 8143580, 580414174]",26807336,300901472,24.29065824
