FID,osmid,s,e,seg_length
5060,"[36801250, 194572581]",427804105,593920840,75.3229328
5061,"[652553032, 570146253]",5481839858,5481839857,34.78667898
5062,484170269,6224277875,42430295,13.70155474
5063,495237386,247081705,247081706,12.19180766
5064,"[458448233, 458448243, 458448238]",3932923797,1814471103,86.33088952
5065,385108215,3814476687,3814476678,10.50506579
5066,934479951,8660596994,8660596965,12.8997347
5067,888695612,8262308881,8262308874,36.30138774
5068,974611018,9019680392,9019680389,71.13896444
5069,167922072,8751484442,6237327831,5.534504545
5070,"[808473896, 46481748]",5165632724,8261122891,80.30610823
5071,945305232,8751484598,8751484595,10.9655305
5072,989265272,42430688,42430685,79.43441994
5073,495508539,4872498374,4872498369,64.83731379
5074,954552256,5889481217,42434429,9.162186018
5075,964800700,3829675225,42438898,26.24195886
5076,495276343,247122985,247121841,147.446322
5077,743358443,42446994,42449961,153.892718
5078,"[889650156, 889650157]",8270812900,8270812899,3.710426941
5079,702540323,6597464533,6597464532,64.30588104
5080,"[1021536574, 1021536575]",9140954087,8288270543,8.276131093
5081,36806892,8261123409,427841053,166.3714297
5082,974611015,9019680391,9019680388,11.59422204
5083,887435959,8250912518,8250908768,2.755594197
5084,382740985,42440012,42440009,78.32946981
5085,732254815,6856689995,6856689996,114.5429868
5086,759904486,3827336864,3670418735,11.32598514
5087,226041026,42428294,6598535230,8.38988532
5088,1051841853,42446266,5481897722,103.268718
5089,113722991,1289222447,1289222445,34.75625736
5090,570149023,5889481212,5837182318,12.89647772
5091,458180193,42440459,42446991,79.46817985
5092,602277848,5721421976,1437051378,47.68453202
5093,570149023,9409760264,5889481212,0.929702303
5094,"[893820010, 893820011]",8307463475,8307463474,14.55413548
5095,710571392,42443618,7248638330,204.2261618
5096,618990022,8785244281,42428328,8.898892945
5097,702647995,6598535215,2435108434,6.924330612
5098,194926846,5849918504,6353650680,83.79269861
5099,871725914,8119462491,8119462489,63.63421045
5100,"[1021760843, 495507867]",4872498727,4599130020,6.87838782
5101,5670719,7690154520,6814312342,67.82169111
5102,46443597,7818397385,247124101,58.79612175
5103,1027227128,3928841145,42453187,10.07118795
5104,888552503,8261122866,8261122864,7.762535779
5105,420901920,8288270454,5481856939,38.92785315
5106,5673561,6223524384,6223524382,15.26728567
5107,"[495499672, 495499668]",4599130022,3874681648,67.30071674
5108,380991639,4676426959,3842788778,23.52067564
5109,420872194,3817760027,42442902,10.38267579
5110,398400192,6716668075,3817760672,12.16305971
5111,542257009,42430317,5846916769,51.69447029
5112,578479862,9019680391,5542715078,10.56368786
5113,891758016,8288270527,8261122943,61.93461222
5114,46201651,1728266963,589100267,86.17412624
5115,5671115,42443534,42443532,274.1716335
5116,"[1020738652, 1020738653, 1020738654]",9414461046,9414461034,17.51560812
5117,495253326,247119341,42448996,5.604144032
5118,945305171,8751484438,8751484424,1.552006405
5119,495520693,3874681613,247072737,8.370603406
5120,391427023,5130933106,4540060624,113.3091239
5121,888695610,8262308884,8262308870,15.20710366
5122,420356171,42449948,5107733973,55.60778514
5123,"[814278017, 808190587]",42454042,42446363,81.18746441
5124,196117051,42454522,42446266,78.29368465
5125,317731924,3670418754,3240308270,5.521034275
5126,1020674658,9414461055,9413881759,48.03051716
5127,"[22904113, 22904055]",246580593,1701921019,10.55414165
5128,169381963,7248638333,42432871,10.91457595
5129,893819989,8307463360,8307463295,19.23811966
5130,1021569512,9421942716,9421942715,18.40345565
5131,"[495499652, 495499669]",5458524652,4872429937,42.66284732
5132,50603617,3932847282,42445387,11.83822367
5133,495237386,9441264858,9441264738,18.9785201
5134,710571389,42448379,6680686184,78.94601397
5135,46469727,42445804,9509176091,9.442063135
5136,1031836886,9509176088,9509176075,6.054725326
5137,569345515,596775882,42457476,79.04914349
5138,46482538,42446506,9143220944,9.940612994
5139,127693103,42430338,42430342,79.5343191
5140,5671699,3834442663,42429910,8.420755795
5141,949022075,8785244253,8785244242,6.678130279
5142,988977538,9140864936,9140864932,3.673273827
5143,1027227125,8119193327,42446293,7.050878957
5144,"[1020832418, 421852618, 420872183]",4259278553,4259278555,61.65819675
5145,222299258,42436754,7640871294,12.48973277
5146,46334598,8119462441,42456568,7.203721108
5147,888695621,8262308913,8262308900,23.4147081
5148,664985014,6224277873,6224277851,6.321836114
5149,554083352,5131026388,3932847281,12.96889325
5150,737576601,8261123368,6905716423,11.36487888
5151,464683341,8119462459,4597668043,70.79660286
5152,702540323,9235539566,6597464541,129.5449397
5153,871725875,8119462515,8119462512,37.39863756
5154,833858453,3874681642,2280259151,13.25333058
5155,458180186,42438886,596775867,20.03986348
5156,573228989,42443613,42432834,84.90584099
5157,"[32939209, 587038046, 587355678]",370897166,370913758,158.309069
5158,729972919,5254378183,42449938,29.38619688
5159,884400294,42455934,8224618709,8.491687091
5160,"[464515890, 1051846230]",42430342,42443556,315.3194848
5161,1035187257,9535571878,9535571848,18.89996135
5162,511699184,42454428,3942050702,8.58273141
5163,925103131,8585752284,8585752283,0.934218523
5164,464515891,42443556,42454428,78.09687952
5165,570169646,8119542587,5481965062,8.077387447
5166,1021569516,9421942745,9421942708,13.07742392
5167,196116997,42456555,4597668042,10.35260709
5168,542257430,42435657,9538820167,8.970102201
5169,1035187238,9535571856,9535571852,10.97933788
5170,"[118714453, 763126558]",373932683,247080924,66.36398547
5171,658583340,42440463,8551468892,87.8890498
5172,379804482,3831470674,3831470673,15.54024205
5173,727116512,6814269858,6814269857,6.851960627
5174,888552524,8261122925,8261122920,12.8770506
5175,607763000,3670402924,3670402920,53.5101694
5176,1049845754,8669764313,6597498398,76.16315374
5177,375316256,6747002249,42440565,10.23072088
5178,618990022,8457002452,8457002448,34.69032915
5179,888552511,9422037960,9422037959,56.46402371
5180,619277989,42436756,8119192816,13.55469434
5181,542257009,5846916769,5846916775,167.3145397
5182,5671393,42436575,42445879,77.08102218
5183,1037772578,8835579631,42436582,7.319365233
5184,420906752,42445941,3977886857,7.644875709
5185,702543821,6597498390,6597498388,62.11094127
5186,"[893820021, 520114990]",8261122959,5070138818,6.654615585
5187,702647999,6598535200,6598535189,61.49176398
5188,945305178,8751484571,8751484446,6.593498237
5189,35027224,8265964357,4886228960,22.09237336
5190,476392462,7640871290,4259278547,13.53094625
5191,452617300,4493840519,4493840518,9.945968704
5192,988994177,8918574033,9141029112,48.54638251
5193,846127259,42444928,7148114561,50.00154
5194,"[609596058, 22916381, 359180982]",596775840,9673654626,232.406125
5195,1037772010,100522741,420591231,10.41889775
5196,818129148,7640856880,3817756011,8.061310653
5197,362785942,3814476684,3569749145,7.041218196
5198,194926849,6656315591,6339939226,74.36699173
5199,985401937,9109801311,9109801305,116.0349467
5200,379435777,595105581,4249006833,9.24750766
5201,759904478,7098760448,5759126943,9.777203996
5202,1006530402,9286503618,9286503617,29.36855864
5203,546163730,8119542599,5278159382,24.69662751
5204,458180190,6814895829,42432580,34.29473245
5205,452322756,42445020,8646554910,13.54202489
5206,495507873,247073198,246580055,11.00334214
5207,597821267,42429896,4115968602,61.16314733
5208,888552467,8261122756,8261122702,45.3021348
5209,888695640,8262308990,8262308985,8.719010573
5210,710571392,8393007180,8393007191,50.97856146
5211,1021481760,9421123727,8660596998,27.82075198
5212,388240124,4138911201,42429896,78.1949374
5213,"[195743345, 420907902]",9538820161,9235539542,65.7513892
5214,888552353,8261044808,8261044792,65.06204776
5215,167922077,9535571856,42434439,111.5147852
5216,"[985401938, 985401939]",9109801305,6746980151,7.874042276
5217,888695653,9419131274,9419131225,45.63932491
5218,46201652,589100267,589100228,0.534228467
5219,460589632,8261122904,42430646,7.159912715
5220,833665315,8119462502,8119462452,17.26936546
5221,871730335,8119542599,8119193324,41.85409543
5222,113722986,6593121109,1289222447,117.1573662
5223,664950977,6223969251,3833309823,5.872624543
5224,5670225,42434072,42434074,149.1131798
5225,971665365,8993169377,8993169376,7.756546341
5226,495520693,247072737,247072736,18.75463958
5227,398379299,3670418753,3670418727,5.123371147
5228,"[22941661, 495276343]",701607044,247120361,93.49056222
5229,157014137,4259278546,42423020,10.01798709
5230,309346177,3146796133,2823833548,13.90251977
5231,872814523,8127675272,3601295753,17.54555187
5232,5670719,42435633,42438547,273.5553391
5233,833858453,7573345226,4872414619,11.59984954
5234,889906405,8272069437,5115388621,10.98678243
5235,888552523,8261122918,6634486386,102.9386291
5236,888552420,8261122425,8261122396,20.08030796
5237,"[1021536617, 532304646]",5165644105,5165644096,12.46366163
5238,194923807,5007384481,4298961520,63.14826731
5239,"[838336434, 838336442, 838336429]",7824099661,7824099647,10.60080626
5240,578479863,6293725832,5542715081,85.40753985
5241,597821267,7640871304,42429900,12.36814019
5242,46469725,593886226,42432540,20.85661523
5243,68668557,7248638331,42432871,12.44441993
5244,884400293,3814476692,3831856762,50.15467759
5245,891757983,8288270444,8288270384,12.7662811
5246,1020231982,9490502654,9409760260,12.96175507
5247,889650164,8270812908,8270812907,3.870265857
5248,"[703372850, 703372851, 1041716957]",1289222440,1289222429,18.65049423
5249,888552432,8261122510,8261122509,8.591663991
5250,587038048,42445392,4412043541,17.21257268
5251,833665318,9698661093,7782217002,122.5238399
5252,297995655,3019038960,247798321,41.67591587
5253,447001271,8119462507,42445896,143.068549
5254,945305176,8751484444,8751484443,5.558124703
5255,566921855,5458524666,5458524665,79.82134485
5256,447001272,42445896,42445899,79.17363268
5257,"[1020835925, 169269031]",247119856,42443570,147.9076623
5258,"[1020738688, 1020738689]",9414480636,9414480633,7.799181368
5259,68668556,42435422,9414480640,8.250738608
5260,378363533,7640871285,4259278548,10.50768462
5261,888695642,8262309008,5122551882,86.40615305
5262,32939005,3569749105,248708582,11.4929758
5263,571651963,8119462466,42445374,141.1637796
5264,893819978,8307463101,8307463099,6.950315537
5265,702648004,6598535212,6598535205,147.9093486
5266,779661114,5542715078,42430673,11.66112181
5267,1034356582,9528766935,9528766934,18.20719394
5268,495253775,7661292939,4870256104,9.226149024
5269,569345544,42439981,3974095823,8.733915227
5270,398379308,3832108369,3670418748,17.79060865
5271,420894338,42430745,42430742,86.48235663
5272,891758022,8288270541,8288270540,114.772176
5273,664660189,6166413695,6166413694,21.80161585
5274,378363536,7640871330,3817760043,19.30425635
5275,904126541,8396878497,8396878496,1.476151698
5276,992164860,247081713,7073877295,23.61152999
5277,888552495,8261122848,6656308651,4.549433728
5278,988987061,9421657717,9140954087,31.33367898
5279,"[23048466, 23048468, 46469726]",9509176059,9509176054,154.9208681
5280,36271338,4556126016,2929098298,35.29337456
5281,"[833665314, 833665323, 833665332, 527867887]",5131026389,3932847283,13.89315289
5282,965833823,247122534,61275605,10.9685362
5283,5669581,7137281959,42426875,12.4360385
5284,542096279,8133342861,42434948,71.85597587
5285,442439747,4401241777,1728266957,6.66643018
5286,5672515,7248638336,42432871,10.0631905
5287,985401940,9109801309,6746980153,10.42831721
5288,"[888552377, 888552374]",8261122246,8261122135,15.41426856
5289,828812240,7640871326,3957124182,112.7545365
5290,1049920717,42433611,42428268,139.909278
5291,767683112,7699762582,4443775465,7.964360865
5292,533438312,5175213278,5175213295,8.198845865
5293,1031836873,9509151987,9509151977,7.057638594
5294,46432185,593839881,9421649581,22.59555267
5295,871693866,8119193321,8119192795,9.236812969
5296,459223666,4551293301,4551293297,69.24018303
5297,"[5671192, 420902874]",42442947,42444051,215.7317813
5298,729972919,42449685,5254378183,49.21340536
5299,893819961,8307463052,8307416102,40.25179554
5300,570149705,5481856932,5481856931,7.129593541
5301,527872548,5131059173,5007384459,4.425743197
5302,36807214,427850983,427851440,19.7036349
5303,588157336,42447007,42432847,42.33349739
5304,558490192,4634276417,2823833552,26.3572554
5305,889673029,8270907190,8270907189,7.433733591
5306,1020674658,9414461055,9413881760,13.87417282
5307,888695620,8262308973,8262308887,13.58215608
5308,464515259,42430292,8567327073,49.89864822
5309,226041022,4625652085,42446488,15.64979839
5310,569345502,4862610026,42446998,80.51201651
5311,871738273,8119596368,3834442663,7.166130344
5312,858965315,561042194,42453986,18.3116724
5313,822687814,7681377444,7681377443,16.61760522
5314,351224632,1701844777,595105472,61.54117063
5315,"[984084245, 984084246]",4401241769,3734574078,8.893258569
5316,542257982,42439964,42435654,274.4896447
5317,"[1020674680, 1020674681, 1020674682, 1021258209]",8660001944,8262309026,14.02666091
5318,"[421851201, 587038175]",42432861,42423564,75.35592929
5319,607762995,8272069103,5759126951,29.25865815
5320,127693103,42430333,8375523266,13.0413866
5321,"[1027227121, 1027227122]",8127675288,8119542594,63.2195773
5322,250124760,3617804739,2566289981,203.6723414
5323,95181774,5165666202,42430629,7.926784743
5324,495508538,3914863398,3874681611,14.91623056
5325,385106980,7640871326,3817760041,6.790317226
5326,587061869,42449928,4234425012,6.714205938
5327,104910998,1209764919,1209764837,10.34688855
5328,452617303,4493840505,4493840503,8.089289665
5329,"[1021481747, 1021481748]",8660596959,8660596938,11.25935082
5330,"[669657395, 988977539]",3670418749,3569749133,8.105127025
5331,496989355,42440020,42440015,80.81303651
5332,833858453,4872414615,4870465392,10.32819725
5333,888695624,8262308965,8262308913,6.783451912
5334,759709670,8272069143,5759126983,5.436282918
5335,46522003,42449956,42442952,216.0847588
5336,421851200,2711029280,42423564,153.3025919
5337,"[833665307, 833665317]",5130936740,3932847289,12.95993976
5338,"[699843297, 5671701, 362684726]",8119193317,3669543175,164.0620616
5339,"[1023817160, 1023817186]",9441264942,9441264858,14.05978018
5340,420802028,3814476691,3569749143,28.39465357
5341,22936288,3874681618,247073285,10.28346221
5342,"[194926849, 46481095]",6339939226,42430607,83.64621898
5343,1020738657,9414461048,9414461047,3.408424489
5344,226041001,42445656,8871600821,91.88162761
5345,889650149,3111984534,3111984533,6.494982206
5346,570149023,5889481214,5481852077,7.865074215
5347,"[495507872, 1021760863]",8261122845,4872498726,7.883598042
5348,954209249,8831630303,7248638330,7.588831912
5349,893819956,8307463060,8307416085,96.65634098
5350,1052613965,9673654627,9673654626,15.4380099
5351,398379303,9509152002,7964920722,14.15194794
5352,440268553,247072735,246580055,241.9818701
5353,541350711,42430375,42430378,77.37669551
5354,888695614,8262308904,8262308876,26.23673522
5355,"[934479931, 1020738667]",8660597001,8660596950,8.154093381
5356,"[884400282, 884400293]",248708583,3814476692,76.95410033
5357,846127259,5730369219,42430594,13.62737451
5358,891757983,8288270385,8288270352,13.37691804
5359,458501696,8751484421,6237327820,1.568640735
5360,623648645,5889481215,5889481214,86.98029831
5361,888552480,8261122798,4631982549,26.92170189
5362,458180186,42438889,1745991209,81.21978222
5363,812949648,42428313,8785244250,6.618132532
5364,702543819,6598535230,6597473584,7.355506881
5365,464683318,42456555,42429888,79.40097859
5366,814278018,5481839004,7060282622,20.40016584
5367,226041001,8122411153,4711654705,61.22354085
5368,"[46435657, 46482539]",42423836,9019680389,170.5212398
5369,872814519,8127675287,8119542596,62.91642183
5370,"[1021536498, 1021536499]",9421649581,9421649578,4.357995975
5371,871725918,8119462480,8119462476,9.34302957
5372,767683110,8660001951,7167585628,9.651446216
5373,1055496976,9698661091,9413881837,12.63072203
5374,"[1031836875, 760075309, 398376118]",9509151989,9509151986,33.52735014
5375,297275230,370925141,3011333830,39.48568504
5376,497165757,8950382042,42432834,73.63143834
5377,5670275,427841071,42434465,77.42449805
5378,104911003,1209764919,1209764797,33.96025655
5379,226041002,561042199,42453005,7.892384198
5380,888695641,8262308992,8262308982,13.41513625
5381,733171369,6865730150,6865730150,69.78076148
5382,968394451,42430279,42434807,274.5769867
5383,822685398,7681339877,7681339875,20.82983341
5384,871725917,8119462501,6814269856,7.98942768
5385,"[1021536568, 1021536569]",9421657531,9421657529,13.38333847
5386,68325061,247119422,42453541,13.30425618
5387,889650148,3111984532,3111984531,2.237259053
5388,164420221,247084443,1760566994,55.10496515
5389,5670867,6814895823,42440153,47.39286033
5390,888552547,8261123006,4872498374,203.8607938
5391,1020674673,9413881840,9413881839,10.68312099
5392,566921850,6007716971,5458524652,9.511538713
5393,833665344,8119462474,3932847291,12.88363403
5394,891758022,9421657725,8288270545,85.30019147
5395,161157975,3830888624,1731564122,36.92219491
5396,"[893819971, 893819974]",8307416084,3874682457,172.4325668
5397,496986803,8261122929,9409760260,9.709704073
5398,759904480,3670418726,3569749107,14.07600492
5399,273895447,42423832,42423844,22.83333789
5400,1031879417,9535571838,9538820172,127.0638895
5401,"[901619660, 901619661, 901619662]",1289222435,1289222420,30.57188153
5402,1051841857,42446932,42429890,78.45815656
5403,893819979,8307463099,8307463082,65.38358247
5404,526852032,8262308926,8262308901,26.45934915
5405,871725879,8119462479,3839835896,4.889972923
5406,428568010,3009534478,3009534472,18.46616961
5407,511699182,42445914,42432438,77.95067455
5408,891758002,8288270431,8288270429,65.56661525
5409,673228147,9554726288,6304586880,11.27172365
5410,"[1021536576, 891758026]",8288270553,8261122954,6.213907506
5411,68674961,42458333,42449683,76.65104302
5412,868590106,8096337618,8096337617,9.398289884
5413,415849235,6223969260,6223969240,11.99460994
5414,226041019,42430288,42428227,109.9617849
5415,1020738660,9414461054,9414461053,19.2730257
5416,871735474,7640871336,7640871294,9.025150566
5417,1000529766,9235539545,5651033419,9.778385538
5418,760075309,9528767047,9509151986,27.30794839
5419,525729010,42444991,7903850295,7.559248007
5420,893819971,8307416080,4846942600,44.90229281
5421,22941384,8307463476,8307463475,8.475022155
5422,5670719,7690154498,7690154522,87.61632836
5423,888695653,9419131209,8262309033,85.38354053
5424,46201644,42422509,42457925,97.82932775
5425,396444294,7681358003,5263790014,96.80565984
5426,497165753,596775907,596775919,81.28264206
5427,421852618,42423020,4259278553,9.77753213
5428,438397345,42432693,42443556,80.13142985
5429,872052113,8122411168,8122411160,16.73805463
5430,46522008,8318633103,3974095831,186.1121501
5431,396444294,5852207704,42427427,46.06218492
5432,"[1021481768, 1021481767]",42437693,1701844618,19.2616728
5433,458166893,561042193,42458333,17.73732663
5434,540356239,8133342852,3847026393,53.97853022
5435,873366717,8133342850,8133342838,6.824944084
5436,"[388760889, 388760885]",7534031011,420591231,36.9485052
5437,1037772010,8073701752,42434085,34.12192114
5438,"[941887435, 941887436]",8127675297,8127675279,8.04613234
5439,666218599,8751484438,6237327820,3.620037174
5440,1021760893,9423683694,9423683692,6.490984836
5441,934479949,8660596991,8660596955,63.24318497
5442,499172074,5357799203,42440960,232.6760832
5443,570154521,5481883911,5481883908,22.75111934
5444,888695612,8262308881,8262308879,7.200038186
5445,195745915,42436586,8119192792,203.3118414
5446,420356170,3842788777,561042203,9.110827768
5447,837515836,2376384600,2208862794,7.398588682
5448,412471474,8835579628,2302133933,8.51442552
5449,277945810,2823833581,2823833580,4.036924902
5450,458166896,8996587919,8133342846,27.01595725
5451,496986969,3932923797,42430384,165.0170294
5452,541350711,42430378,42430384,85.85033214
5453,903708066,42434439,8393241418,15.35463464
5454,727185204,6814895834,1058296292,18.55033514
5455,"[1021580412, 619213774]",5851809158,5165666204,11.04615355
5456,46334593,5851709102,42434434,113.9414334
5457,542255948,8660596954,4954493920,81.79093921
5458,597821267,8883623406,7640871304,29.80296635
5459,458180194,42446998,42449963,151.5839556
5460,420901683,7640871319,4259278551,62.8061744
5461,888552528,8261122939,8261122938,10.34926386
5462,5672483,42453008,42445666,78.30430794
5463,440268553,373918819,246650546,303.9889714
5464,385668565,42446934,8119462487,9.283851694
5465,420903240,8261122955,42430664,9.308584811
5466,46139027,42430673,5542715075,14.62195734
5467,893820008,247119754,247119753,22.38910255
5468,1031836874,9509151988,9509151974,13.3418326
5469,618990022,5481877871,8348222103,105.9810549
5470,546163730,8119542599,5278159383,6.785694364
5471,"[634144840, 634144842]",5985110737,5985110734,102.1115347
5472,"[1021258259, 888695655]",8262309052,8262309028,13.54351586
5473,888552588,8261123390,8261123389,64.77641171
5474,540356239,8133342855,42446935,9.621146174
5475,"[394715085, 394715087]",3976829278,3976829276,13.10568378
5476,989228451,593920840,6905716426,10.77902744
5477,46520921,42443811,42434077,79.42708382
5478,396444294,5263790015,8386198045,62.60801634
5479,420908136,3874681611,42427494,9.83718867
5480,525729010,42444985,8288270378,7.50813484
5481,1035489411,9538820160,9538820158,7.582656469
5482,46432187,4872498726,9423683546,30.5873291
5483,"[1021536581, 1021536597]",8288270548,8288270541,7.678164853
5484,945305230,8751484592,8751484591,11.62380557
5485,"[976050704, 1027208772]",42427787,42428223,84.90186435
5486,702543830,6597498416,6597498415,1.58579433
5487,893819988,8307463300,8307463295,32.17015966
5488,871725902,8119462455,4234425055,6.604523523
5489,381474197,7640871303,42436754,7.323893975
5490,702647997,6598535173,4578044149,3.968490185
5491,527855921,5130933117,4259278558,9.110815189
5492,"[1020674698, 1020674654]",9413881888,7590955909,13.31755244
5493,458180181,8536656980,42434077,43.40583306
5494,742215272,42453007,42432458,77.52536691
5495,873366718,8133342863,8119542589,131.6144228
5496,570154987,8250885535,5481885793,6.973442134
5497,542259076,9535571853,42437368,14.38691749
5498,379748676,3830783523,3830783519,68.50723878
5499,350726030,8262309043,4557517549,8.044589895
5500,871725910,8119462491,4234425015,7.185117281
5501,888552557,8261123022,8261123004,63.23901372
5502,"[36806658, 420901925]",42434465,42437688,96.18372765
5503,"[1021580411, 532308030]",6636002370,6382118328,9.062518863
5504,"[1021536493, 1021536494]",9421649572,9421649569,8.51111386
5505,1049879867,42453986,42446945,147.4667972
5506,871693844,8119192806,8119192799,64.31308185
5507,"[456409016, 420806146]",7852760827,42436707,92.69796824
5508,702540323,9235539566,9235539553,68.09734238
5509,886076139,8239225237,8239225235,7.53919723
5510,873366699,8133342854,8133342835,133.093063
5511,618613778,5846916776,5846916770,9.207347723
5512,702648013,6598535234,6598535233,60.72416506
5513,934479952,8660596955,8288270445,248.4740855
5514,1021258201,9419131156,9419131155,14.10592372
5515,888552436,6656272053,5851809154,19.01115852
5516,46521994,42449963,42442957,218.6196835
5517,464960357,8127675293,3817756011,60.22729679
5518,891757992,8288270403,8261122934,5.572526618
5519,5669221,4274141356,42423774,232.144058
5520,420905130,42430367,9696772607,120.596981
5521,934479955,8660596979,8261123393,99.64278591
5522,104910998,1209764818,1209764772,14.04232177
5523,570150864,5481863550,5481863549,92.87801648
5524,710571392,8393007191,42443618,138.2336086
5525,702543823,8396878496,6597498391,71.85173126
5526,"[1020738652, 1020738695]",9414480629,9414461034,92.02253607
5527,680432292,8133342836,6370527986,5.86106085
5528,421852041,62915516,62915536,79.36246515
5529,888552525,8261122930,8261122927,13.01779476
5530,511699175,42452353,42434072,79.89251367
5531,"[473560424, 380991637, 473560423]",4676428141,3639382769,40.57192367
5532,"[709814625, 709814627]",6672749654,6672749653,7.120179542
5533,464516471,42430342,42430344,79.71136031
5534,871738278,9592830645,8119596375,79.83650656
5535,846127260,2631319579,6069996236,85.29532618
5536,871725875,8119462479,8119462475,3.432887202
5537,91200910,1058296292,1058296139,9.00446254
5538,989265267,1760566994,2710280632,17.174852
5539,1031836891,9509152010,3997454657,7.850410989
5540,888552598,8261123409,8261123403,2.433131513
5541,988987061,593839894,9144983242,8.743663518
5542,"[22904149, 420908127]",3914863402,3914863399,51.75871202
5543,934479930,8660596977,5175213297,8.03917487
5544,702543827,7581386278,6597498408,76.14068219
5545,"[602327728, 602327726, 602327727]",5721677302,5721677299,70.75252178
5546,988994188,7782217038,5165522702,4.945495267
5547,"[759904481, 759904482, 759904483]",3569749106,3569749103,27.08102538
5548,46481752,4599130020,42446678,13.08697274
5549,5669669,5481897724,42427787,94.63065789
5550,458177133,42445656,42446945,78.44860668
5551,702648004,9354852630,6598535212,37.18547597
5552,"[1023817161, 1023817162]",9441264862,9441264859,3.679071162
5553,871725912,8119462455,4234425012,13.33821986
5554,"[834353269, 834353291, 834353285]",7788529751,7788529741,16.07491911
5555,160942006,1729086997,3929403850,52.65781889
5556,144183267,2566289835,1577583858,8.140290982
5557,934479938,8660596997,8660596975,13.41709338
5558,167922071,42439996,42439994,79.92476337
5559,496993762,42445926,7788529720,73.19375166
5560,834353290,7788529744,3977886857,7.86091407
5561,"[833665313, 833665337]",4259273042,4207683802,11.21737958
5562,"[362785957, 669657398]",9142742315,4249006827,9.382406549
5563,888552437,8261122526,6382118323,9.003103784
5564,464683320,4597668032,42429888,10.28931357
5565,1035187255,9538820171,8288270439,25.34522568
5566,1027227126,42446293,8119192804,6.643367238
5567,"[421852033, 682359027]",42453564,42440253,79.0525726
5568,974611015,7280430895,9019680391,65.04730023
5569,678558653,9538820170,6353650679,12.96519513
5570,954209240,8831630300,7248638332,6.952512336
5571,986157727,1728266963,42458017,10.61104224
5572,495237386,9441264738,4379966379,4.00774074
5573,888552596,8261123397,8261123394,3.985243044
5574,5671349,5481907299,42445666,76.6019965
5575,1041012064,428219648,8288270424,40.45218465
5576,1022790246,42444055,3569749122,8.903856439
5577,935228364,247080924,593854267,26.43504488
5578,986615541,42439842,42439840,78.67774562
5579,888552360,9423683529,8261122122,219.223067
5580,"[891758002, 891758003]",8288270431,5851709102,17.84554551
5581,818129160,7640871285,4259278551,13.06585152
5582,1034356597,9528767058,9528767053,6.663925415
5583,"[954209237, 996107910]",8831647539,5163687763,40.51027972
5584,954583427,8835579632,8835579628,70.69951685
5585,884400300,4012935769,248708583,26.20378947
5586,1008803351,9307956353,9307956352,46.52852608
5587,541953859,5240042138,5240042136,17.48746688
5588,702647999,6598535197,6598535195,248.3579268
5589,702648004,6598535215,6598535187,1.830879089
5590,398400192,6716668074,6716668070,11.76348541
5591,46432185,9421649581,8261122871,11.46471228
5592,706083626,6634486403,6634486400,32.56202683
5593,871693859,8119192815,8119192793,14.08047603
5594,871693842,8119193336,7640856866,63.57768697
5595,858965315,42445910,561042194,146.967017
5596,1034356598,9528767063,9528767053,12.18703095
5597,"[5671440, 376545878]",9419131127,9413881758,23.20652389
5598,"[420902584, 5672142]",5481852077,4601240938,86.94868395
5599,603111633,5726416552,5726416551,55.80924131
5600,1031836880,9509176058,9509176037,10.30509856
5601,378032833,5852272397,3831856763,8.153767892
5602,1037772011,9140654137,3842775636,67.93026458
5603,460606347,6224277828,42430298,8.013604713
5604,714529856,6716668061,6716668055,13.19612834
5605,619277989,7206761675,5277924518,74.78863559
5606,"[1021536529, 1021536614]",8261044794,8261044792,11.68057206
5607,46522006,42430311,6350462397,227.9660274
5608,954209242,8831647548,8831630305,66.88811586
5609,385108216,8224676519,3569749144,6.51034409
5610,36806661,427842069,3480679963,83.48215031
5611,487519787,6814895836,6814895826,44.21722111
5612,194923807,42454209,4298961522,7.416026544
5613,"[993532735, 1021569487]",3874681630,247119341,10.50299672
5614,422298615,3976008171,42432818,44.0759357
5615,351224632,42455929,1701844777,15.71360216
5616,989265266,247085079,247119420,12.94715064
5617,556075523,5131026390,42445390,13.11290149
5618,828812240,3957125182,3957124182,11.06734634
5619,226041009,42442957,42455963,229.8930142
5620,888552491,8261122840,8261122839,8.923363798
5621,989265266,247119420,247079889,103.0537399
5622,570150035,8660596995,4207913307,15.55980675
5623,420509471,8660596958,5481859182,205.9917448
5624,1037772009,42449308,8119462496,6.955077149
5625,368939313,4412035603,1478572240,3.387751501
5626,893820013,373932683,247119598,24.6847527
5627,871730338,8119542598,8119542586,13.4368436
5628,949022083,8785244292,8785244282,71.10582875
5629,226041027,42435671,42443559,159.6209834
5630,22986671,3019039000,247798211,9.678577627
5631,891758003,8288270434,7903850298,12.64951178
5632,619280607,5852272391,3569749145,8.876839433
5633,727950159,6821701105,6821701112,69.62984545
5634,888552527,8261122935,8261122901,246.6052974
5635,873366695,8133342845,3927578073,130.1132962
5636,"[1021580392, 1021580391]",8261122962,2710280632,5.404568852
5637,988515374,8288270452,42444964,9.981744169
5638,506680906,8261122856,42427821,13.16826905
5639,871693851,8119192810,8119192800,13.78663242
5640,893820025,8307463485,247119581,3.795604912
5641,512052141,8119193331,8119193318,8.047166304
5642,"[891757977, 891757978, 891757991]",8288270351,8261122938,248.7542826
